conversation_id,aantal_bezoekersberichten,sentiment_start,zekerheid_start,sentiment_eind,zekerheid_eind,uitleg
1e30be15-a1f4-406c-9c92-9f62257a37e9,2,Neutraal (taakgericht),0.9233,Neutraal (taakgericht),0.909,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 2 bruikbare bezoekersberichten."
1e35165b-4fc5-4dd5-8fc9-c7fd8174be7b,6,Neutraal (taakgericht),0.9385,Negatief (gefrustreerd),0.3227,"Het gesprek begint neutraal (taakgericht) en eindigt negatief (gefrustreerd), op basis van 6 bruikbare bezoekersberichten."
1e3c6f70-0baf-4176-8378-89cbc6b7df51,1,Positief,0.7933,Positief,0.7933,"Het gesprek begint positief en eindigt positief, op basis van 1 bruikbaar bezoekersbericht."
1e3dd8b5-f8f4-46fc-93a5-97249454151b,2,Neutraal (taakgericht),0.9093,Neutraal (taakgericht),0.9093,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 2 bruikbare bezoekersberichten."
1e42d342-347f-4d4d-84e1-bdc7b5e45f5b,1,Neutraal (taakgericht),0.8702,Neutraal (taakgericht),0.8702,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1e4489fa-7265-442c-b473-98e76eba7e31,1,Neutraal (taakgericht),0.8661,Neutraal (taakgericht),0.8661,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1e4c1406-9515-4d08-8bfc-d58eae6a2c94,3,Neutraal (taakgericht),0.8333,Neutraal (taakgericht),0.9263,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 3 bruikbare bezoekersberichten."
1e4e9ff4-9d93-49a6-b578-fce445b268b4,1,Neutraal (taakgericht),0.9204,Neutraal (taakgericht),0.9204,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1e568cda-45b5-4ec8-865f-4c43c9ef7d9c,1,Neutraal (taakgericht),0.5685,Neutraal (taakgericht),0.5685,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1e569394-d3bf-492b-ab4a-e590ebb58095,1,Neutraal (taakgericht),0.9418,Neutraal (taakgericht),0.9418,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1e5a3d0e-cfc6-4167-b9c2-15b887370e27,1,Neutraal (taakgericht),0.921,Neutraal (taakgericht),0.921,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1e68009c-1a8a-47ab-80a3-9956b0cfe492,2,Neutraal (taakgericht),0.8959,Neutraal (taakgericht),0.8275,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 2 bruikbare bezoekersberichten."
1e69077b-e97f-4bdf-a73e-c13642420caa,1,Neutraal (taakgericht),0.8919,Neutraal (taakgericht),0.8919,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1e6a434a-fab0-45ec-98e6-54c0a83db49d,6,Negatief (gefrustreerd),0.4123,Positief,0.8732,"Het gesprek begint negatief (gefrustreerd) en eindigt positief, op basis van 6 bruikbare bezoekersberichten."
1e6b33fd-2373-46ea-93c5-bc30f4c2be5f,1,Neutraal (taakgericht),0.895,Neutraal (taakgericht),0.895,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1e6bf99f-6de4-4b2f-a199-c6bb0c9a563a,4,Positief,0.7237,Neutraal (taakgericht),0.9356,"Het gesprek begint positief en eindigt neutraal (taakgericht), op basis van 4 bruikbare bezoekersberichten."
1e6c3524-63d6-4b99-88be-45670b84b208,1,Neutraal (taakgericht),0.9168,Neutraal (taakgericht),0.9168,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1e71ca13-55d2-4f7f-ac26-a97767ffdf69,1,Neutraal (taakgericht),0.8225,Neutraal (taakgericht),0.8225,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1e735395-14ed-4227-a1c5-3bd7f6da9aec,4,Neutraal (taakgericht),0.8568,Neutraal (taakgericht),0.8036,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 4 bruikbare bezoekersberichten."
1e7af04b-c883-4c12-97f2-0bbc160668ca,5,Neutraal (taakgericht),0.9323,Neutraal (taakgericht),0.883,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 5 bruikbare bezoekersberichten."
1e7be83c-82ed-451e-82eb-431dff2ec2ed,3,Neutraal (taakgericht),0.8487,Negatief (gefrustreerd),0.8665,"Het gesprek begint neutraal (taakgericht) en eindigt negatief (gefrustreerd), op basis van 3 bruikbare bezoekersberichten."
1e7d2133-d349-4a1c-8d76-dda709945d73,1,Negatief (gefrustreerd),0.3405,Negatief (gefrustreerd),0.3405,"Het gesprek begint negatief (gefrustreerd) en eindigt negatief (gefrustreerd), op basis van 1 bruikbaar bezoekersbericht."
1e7d7440-1473-48d9-b58d-626cf07a6a96,2,Neutraal (taakgericht),0.8651,Neutraal (taakgericht),0.8651,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 2 bruikbare bezoekersberichten."
1e80c6e7-ee1d-4c69-a936-bca5ee7e38c1,1,Neutraal (taakgericht),0.8749,Neutraal (taakgericht),0.8749,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1e80e446-435a-4085-a8b3-1273f89819f8,1,Neutraal (taakgericht),0.9315,Neutraal (taakgericht),0.9315,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1e9c56ac-0489-4670-89d4-0f3b7cbe71a1,2,Neutraal (taakgericht),0.9113,Neutraal (taakgericht),0.3989,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 2 bruikbare bezoekersberichten."
1ea4926b-2ac0-475f-b33b-a4f0e113cca2,1,Neutraal (taakgericht),0.8224,Neutraal (taakgericht),0.8224,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1eb13da9-55ff-4409-97d9-a219621537a4,4,Neutraal (taakgericht),0.709,Neutraal (taakgericht),0.5696,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 4 bruikbare bezoekersberichten."
1eb4a4fd-5148-409a-949f-448deafae277,1,Neutraal (taakgericht),0.8769,Neutraal (taakgericht),0.8769,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1eb75012-e993-4669-81f5-14bec10aba87,2,Neutraal (taakgericht),0.8552,Neutraal (taakgericht),0.8552,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 2 bruikbare bezoekersberichten."
1ebda501-a171-4453-b1c7-0520d0ce59d7,1,Neutraal (taakgericht),0.8032,Neutraal (taakgericht),0.8032,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1ebf387a-090b-405d-b357-9dc8a3ce5381,4,Boos (paniek),0.6399,Positief,0.4983,"Het gesprek begint boos (paniek) en eindigt positief, op basis van 4 bruikbare bezoekersberichten."
1ec0d3d4-84da-46f8-86b2-0b8b75539dd9,1,Neutraal (taakgericht),0.8911,Neutraal (taakgericht),0.8911,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1ec4aded-f6e8-4e18-a368-f7c04a731801,6,Neutraal (taakgericht),0.8955,Neutraal (taakgericht),0.9272,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 6 bruikbare bezoekersberichten."
1ec929f2-aeeb-4c4e-b0b1-0e496fe8363f,2,Neutraal (taakgericht),0.8897,Neutraal (taakgericht),0.6078,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 2 bruikbare bezoekersberichten."
1ecb0cdb-0287-43aa-9398-1945946e77dd,1,Neutraal (taakgericht),0.9179,Neutraal (taakgericht),0.9179,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1ecb627a-1eeb-4cee-921f-ceb493e872cb,1,Neutraal (taakgericht),0.9125,Neutraal (taakgericht),0.9125,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1ed05002-9b0e-4cbf-af9b-00fe0ef1508f,1,Neutraal (taakgericht),0.8559,Neutraal (taakgericht),0.8559,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1ed89ac1-ceef-4c97-96c5-6919ef44e6e5,2,Neutraal (taakgericht),0.9068,Neutraal (taakgericht),0.9068,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 2 bruikbare bezoekersberichten."
1eda61b8-bdcb-4880-b881-49337e38194a,2,Neutraal (taakgericht),0.8207,Neutraal (taakgericht),0.8207,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 2 bruikbare bezoekersberichten."
1edb88b2-31f0-4e0a-bb67-6cc9bb088d10,1,Neutraal (taakgericht),0.9201,Neutraal (taakgericht),0.9201,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1ee3593a-9161-43c4-bca8-1306ed5257bd,1,Neutraal (taakgericht),0.9179,Neutraal (taakgericht),0.9179,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1eeb8f89-3f32-4c96-81b1-c3863c9fd4b1,1,Neutraal (taakgericht),0.9306,Neutraal (taakgericht),0.9306,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1eec96eb-c938-4b11-a419-89888c359268,1,Neutraal (taakgericht),0.8891,Neutraal (taakgericht),0.8891,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1eed8ec6-cb84-4e53-83bc-328f283289d8,1,Neutraal (taakgericht),0.91,Neutraal (taakgericht),0.91,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1eefcc23-cecc-4312-b75c-73fd22984cf2,1,Neutraal (taakgericht),0.8838,Neutraal (taakgericht),0.8838,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1ef34de3-475e-4664-9b03-0fc77a2cf635,1,Neutraal (taakgericht),0.8702,Neutraal (taakgericht),0.8702,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1ef7a261-94f9-48ba-ac0b-97a5f6d7de86,2,Neutraal (taakgericht),0.906,Neutraal (taakgericht),0.7649,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 2 bruikbare bezoekersberichten."
1f01079a-0b63-4e8f-a40b-2ff22a33965b,1,Neutraal (taakgericht),0.6414,Neutraal (taakgericht),0.6414,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1f06622f-398a-483f-bcd9-9f22cbce2d90,1,Neutraal (taakgericht),0.8666,Neutraal (taakgericht),0.8666,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1f0824b0-1d9c-476b-92d4-2d745d115cc3,1,Neutraal (taakgericht),0.9037,Neutraal (taakgericht),0.9037,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1f0a0420-dc9f-432b-9c9c-4ce34f838355,3,Neutraal (taakgericht),0.9179,Negatief (gefrustreerd),0.4871,"Het gesprek begint neutraal (taakgericht) en eindigt negatief (gefrustreerd), op basis van 3 bruikbare bezoekersberichten."
1f0c1648-b42e-461f-aa5e-2ced30c0889f,2,Neutraal (taakgericht),0.8321,Neutraal (taakgericht),0.7374,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 2 bruikbare bezoekersberichten."
1f0d1c60-7f91-4d6e-b635-16d8621d92b4,1,Neutraal (taakgericht),0.8715,Neutraal (taakgericht),0.8715,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1f10039c-b0e0-41db-a5b9-c75874cdda2c,3,Neutraal (taakgericht),0.8474,Neutraal (taakgericht),0.8716,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 3 bruikbare bezoekersberichten."
1f120d46-d0ac-41d9-901e-dd1f76638eb2,1,Neutraal (taakgericht),0.8731,Neutraal (taakgericht),0.8731,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1f193614-c3d0-48a8-8eb6-e1a3f7f5e694,2,Neutraal (taakgericht),0.9192,Neutraal (taakgericht),0.9289,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 2 bruikbare bezoekersberichten."
1f1e7972-1523-4cc6-80ae-bee5027e7c4d,1,Neutraal (taakgericht),0.9125,Neutraal (taakgericht),0.9125,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1f20e5e1-497b-462c-b451-3ebba899264f,1,Neutraal (taakgericht),0.9014,Neutraal (taakgericht),0.9014,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1f211973-1326-474f-91f8-7eb4418d96f3,1,Positief,0.4974,Positief,0.4974,"Het gesprek begint positief en eindigt positief, op basis van 1 bruikbaar bezoekersbericht."
1f215e57-2d58-4fd9-bb51-d1ced41a5dcc,6,Neutraal (taakgericht),0.9239,Neutraal (taakgericht),0.5913,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 6 bruikbare bezoekersberichten."
1f2c158d-46dc-46ef-babb-1dcd9bd646dc,2,Neutraal (taakgericht),0.7638,Neutraal (taakgericht),0.9031,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 2 bruikbare bezoekersberichten."
1f2fd028-248b-452b-a607-c5076ed19570,2,Negatief (gefrustreerd),0.2932,Negatief (gefrustreerd),0.8861,"Het gesprek begint negatief (gefrustreerd) en eindigt negatief (gefrustreerd), op basis van 2 bruikbare bezoekersberichten."
1f31c0a4-236d-4032-8dda-e7f45f9ec9a2,2,Neutraal (taakgericht),0.5896,Positief,0.6526,"Het gesprek begint neutraal (taakgericht) en eindigt positief, op basis van 2 bruikbare bezoekersberichten."
1f371666-df2a-431d-960e-837baf0f29c6,1,Negatief (gefrustreerd),0.3405,Negatief (gefrustreerd),0.3405,"Het gesprek begint negatief (gefrustreerd) en eindigt negatief (gefrustreerd), op basis van 1 bruikbaar bezoekersbericht."
1f3b4dd9-2855-4130-96a0-ceada46100ad,2,Neutraal (taakgericht),0.8901,Neutraal (taakgericht),0.8901,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 2 bruikbare bezoekersberichten."
1f41d509-0217-4429-ae27-bfc90a39d19b,2,Negatief (gefrustreerd),0.5729,Neutraal (taakgericht),0.5391,"Het gesprek begint negatief (gefrustreerd) en eindigt neutraal (taakgericht), op basis van 2 bruikbare bezoekersberichten."
1f4571ef-190a-4dc8-a990-6dd5f6e84992,1,Neutraal (taakgericht),0.8001,Neutraal (taakgericht),0.8001,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1f45fed5-ac5b-471a-90dd-6c5a656aff3d,1,Neutraal (taakgericht),0.9353,Neutraal (taakgericht),0.9353,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1f4704ee-088a-40f9-ae1d-1e62eae1df5e,1,Neutraal (taakgericht),0.8629,Neutraal (taakgericht),0.8629,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1f4fc3e9-694c-42a4-b855-1246aa28d8e1,1,Neutraal (taakgericht),0.8403,Neutraal (taakgericht),0.8403,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1f4fcbb8-6b57-4e2f-89de-6ae9bcbfef79,1,Neutraal (taakgericht),0.8235,Neutraal (taakgericht),0.8235,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1f57379f-3bd2-4c29-8043-7ec5a9636a85,1,Neutraal (taakgericht),0.5044,Neutraal (taakgericht),0.5044,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1f60cb77-3469-41b7-9d3c-b91bb4ff0b3c,1,Neutraal (taakgericht),0.9015,Neutraal (taakgericht),0.9015,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1f61901e-280a-4d5a-86db-52458461e178,2,Neutraal (taakgericht),0.8802,Neutraal (taakgericht),0.7819,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 2 bruikbare bezoekersberichten."
1f63de6a-eadc-493b-b1cc-b378ceb614d6,2,Neutraal (taakgericht),0.8937,Neutraal (taakgericht),0.9398,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 2 bruikbare bezoekersberichten."
1f64b23a-ef32-433f-a7ba-d63a60eb839d,12,Neutraal (taakgericht),0.887,Neutraal (taakgericht),0.4706,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 12 bruikbare bezoekersberichten."
1f6970f7-553b-4a32-9de2-b3c98ad3037e,1,Neutraal (taakgericht),0.9338,Neutraal (taakgericht),0.9338,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1f6c0ec2-66cf-4352-9746-b60039d9499b,1,Negatief (gefrustreerd),0.3405,Negatief (gefrustreerd),0.3405,"Het gesprek begint negatief (gefrustreerd) en eindigt negatief (gefrustreerd), op basis van 1 bruikbaar bezoekersbericht."
1f6eed0b-29e3-4244-b77d-c4bb2b0f638d,1,Neutraal (taakgericht),0.8873,Neutraal (taakgericht),0.8873,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1f6f70d8-3120-4a75-92ef-d613ace88bf6,1,Neutraal (taakgericht),0.9142,Neutraal (taakgericht),0.9142,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1f707969-d0ea-4f51-bc6d-5e69287b304e,2,Neutraal (taakgericht),0.8873,Neutraal (taakgericht),0.8565,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 2 bruikbare bezoekersberichten."
1f79c4fb-7136-4a1a-ba0b-e1a0e6a1b625,2,Neutraal (taakgericht),0.88,Neutraal (taakgericht),0.7805,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 2 bruikbare bezoekersberichten."
1f7c981e-6454-4bc6-bb7b-3841b81e8341,1,Neutraal (taakgericht),0.5068,Neutraal (taakgericht),0.5068,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1f7d60e9-5c9e-4141-834f-b1b211bcde76,1,Neutraal (taakgericht),0.8813,Neutraal (taakgericht),0.8813,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1f813b7f-6e71-4e07-bb8a-1f70d75180d6,1,Neutraal (taakgericht),0.8634,Neutraal (taakgericht),0.8634,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1f851b34-7d42-4cb0-8454-284966bb0a27,2,Neutraal (taakgericht),0.897,Neutraal (taakgericht),0.8322,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 2 bruikbare bezoekersberichten."
1f8954c8-7cfc-4e42-b9c7-082f3b500c34,2,Negatief (gefrustreerd),0.4507,Neutraal (taakgericht),0.8328,"Het gesprek begint negatief (gefrustreerd) en eindigt neutraal (taakgericht), op basis van 2 bruikbare bezoekersberichten."
1f911bd3-296e-441f-bec0-a6e02fa3a827,1,Neutraal (taakgericht),0.7495,Neutraal (taakgericht),0.7495,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1f911ea0-cb02-4dd0-bc5f-7ac82e9e6f85,2,Neutraal (taakgericht),0.9063,Neutraal (taakgericht),0.8175,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 2 bruikbare bezoekersberichten."
1f91e2cf-24d2-447c-8c66-b617fa129567,1,Neutraal (taakgericht),0.7395,Neutraal (taakgericht),0.7395,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1f92dbdd-01fe-40a8-8054-b7fe59d01feb,6,Positief,0.3245,Negatief (gefrustreerd),0.8257,"Het gesprek begint positief en eindigt negatief (gefrustreerd), op basis van 6 bruikbare bezoekersberichten."
1f93040f-8142-40fb-a1b4-8baa03d7c885,1,Neutraal (taakgericht),0.8817,Neutraal (taakgericht),0.8817,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1f973041-5d8c-4e07-b797-9c8709d5e3be,1,Neutraal (taakgericht),0.8791,Neutraal (taakgericht),0.8791,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1f983227-b3db-45ed-9a76-9a3ac10527e5,1,Neutraal (taakgericht),0.8594,Neutraal (taakgericht),0.8594,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1fa7ada1-f78c-4e47-9363-11d1160af5c5,1,Neutraal (taakgericht),0.9117,Neutraal (taakgericht),0.9117,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1faea9ab-f365-4d7d-b4e2-18f9009c6109,3,Neutraal (taakgericht),0.9362,Neutraal (taakgericht),0.89,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 3 bruikbare bezoekersberichten."
1fafa1d4-8d1d-4c79-8c3d-e031458cd6b0,1,Neutraal (taakgericht),0.8941,Neutraal (taakgericht),0.8941,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1fb31ea5-6eac-44c8-958d-8f7ffc14346f,11,Positief,0.4529,Positief,0.7631,"Het gesprek begint positief en eindigt positief, op basis van 11 bruikbare bezoekersberichten."
1fbb58df-aced-4a64-a4e7-5e23bdf0edeb,1,Neutraal (taakgericht),0.9393,Neutraal (taakgericht),0.9393,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1fbd5cc9-0719-47fd-a189-875b853e7b8e,1,Neutraal (taakgericht),0.9222,Neutraal (taakgericht),0.9222,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1fc3c134-5ef4-4b6b-b3c7-cc08cec11446,2,Neutraal (taakgericht),0.8838,Neutraal (taakgericht),0.8633,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 2 bruikbare bezoekersberichten."
1fcb3091-6731-4f36-b215-3276d6955330,4,Negatief (gefrustreerd),0.634,Neutraal (taakgericht),0.9343,"Het gesprek begint negatief (gefrustreerd) en eindigt neutraal (taakgericht), op basis van 4 bruikbare bezoekersberichten."
1fcf5f6d-9444-4ec7-9046-5479d6835b4c,1,Neutraal (taakgericht),0.8756,Neutraal (taakgericht),0.8756,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1fd022fd-702b-466a-8bd5-e2d75e069f6b,1,Neutraal (taakgericht),0.9212,Neutraal (taakgericht),0.9212,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1fd087fb-24dc-41d2-80a6-f5d8b6421d01,2,Neutraal (taakgericht),0.9057,Neutraal (taakgericht),0.9125,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 2 bruikbare bezoekersberichten."
1fd0ee31-3a2e-4f99-ac58-dcc487a73888,1,Neutraal (taakgericht),0.9142,Neutraal (taakgericht),0.9142,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1fd154fd-d37a-4e01-8ffa-07f51f01a2a4,1,Neutraal (taakgericht),0.9087,Neutraal (taakgericht),0.9087,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1fd754c8-8acd-45a6-9309-649315f9bf34,1,Neutraal (taakgericht),0.7794,Neutraal (taakgericht),0.7794,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1fdcc41a-fa38-4016-a4da-4bc891fb5627,1,Neutraal (taakgericht),0.8778,Neutraal (taakgericht),0.8778,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1fe206d9-798d-4c6f-8e10-e83970e35c5b,1,Neutraal (taakgericht),0.8532,Neutraal (taakgericht),0.8532,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 1 bruikbaar bezoekersbericht."
1fe3f07e-513e-4c39-933a-8b6d224eb7bf,3,Neutraal (taakgericht),0.8878,Neutraal (taakgericht),0.9046,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 3 bruikbare bezoekersberichten."
1fe5eccd-d1b7-434a-80c6-9da810317213,5,Neutraal (taakgericht),0.9127,Neutraal (taakgericht),0.3444,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 5 bruikbare bezoekersberichten."
1fe8e944-9233-4dac-b715-7acaff90522a,2,Neutraal (taakgericht),0.9338,Neutraal (taakgericht),0.9332,"Het gesprek begint neutraal (taakgericht) en eindigt neutraal (taakgericht), op basis van 2 bruikbare bezoekersberichten."
1fe9675f-7672-4c95-b55a-d5599cdcf5bc,1,Negatief (gefrustreerd),0.3731,Negatief (gefrustreerd),0.3731,"Het gesprek begint negatief (gefrustreerd) en eindigt negatief (gefrustreerd), op basis van 1 bruikbaar bezoekersbericht."
