conversation_id,aantal_vragen,aantal_beantwoord,percentage_beantwoord,telt_mee,eindoordeel,uitleg
80d69cca-af38-4605-907b-a209a0db0ff9,2,1,50.0,True,Deels beantwoord,1 van de 2 vragen zijn beantwoord.
80fecec4-a5db-4a4d-9ead-69e5a36d978c,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
8124951f-c944-4f22-a02c-d7b55b124694,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
8237a38f-eb43-42c5-a50c-1f22d142f993,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
825fa00f-491b-47f4-b34e-46a34ec285f6,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
82b6eda1-bcf7-45ed-8e5a-9c049be4e326,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
82c8a882-ccdf-43c1-bcba-1181424415ab,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
83d59b73-62bb-499a-8005-96d8f20de4a3,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
8418bef8-672b-4f93-8dcf-6e24c8eb70d3,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
84e92a31-d680-406a-85b8-f7e8266822f0,2,2,100.0,True,Beantwoord,2 van de 2 vragen zijn beantwoord.
86a85eaa-6fdb-44d8-93db-781000e103b0,1,0,0.0,True,Niet beantwoord,0 van de 1 vragen zijn beantwoord.
87bba410-7440-4e74-aa82-841ac7c0e8f9,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
88add74b-4280-44cd-a1cf-c14ab895b352,1,0,0.0,True,Niet beantwoord,0 van de 1 vragen zijn beantwoord.
8a04b551-54ce-49ef-afb3-5bc84a04a139,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
8acea325-0a61-4973-bead-aaa09a2d3bdb,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
8aceb9ed-07e4-46b2-afbf-63bc22bcc8de,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
8b42a238-3b6a-4db7-a5a7-f852ecd43246,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
8bd42546-b10e-4b06-aab6-c19b4705aa92,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
8be17914-20f6-49e1-96b1-29af31297ebf,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
8c4cabf0-dea2-4dac-b06f-01c5f48fa7f6,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
8cf50f20-97d2-4267-9be6-e6e6a04d14b1,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
8d5fc6d0-f596-4a7e-9b3f-cc685845aafa,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
8e45ce52-fba0-4c64-80b5-7ac955e14ec7,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
8ee3bff8-f0da-48ac-b980-3030e0004306,1,0,0.0,True,Niet beantwoord,0 van de 1 vragen zijn beantwoord.
8eed3908-6d6b-4ee4-bd5f-506bf98391ff,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
8f2cfe26-684c-4824-94f6-37f82caa2f41,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
8f861f34-243c-4bf4-8122-75e57a6b4065,1,0,0.0,True,Niet beantwoord,0 van de 1 vragen zijn beantwoord.
9072eeb7-2d89-4ad8-a76f-994054086cf4,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
9138f140-4fa4-4f54-a54b-67c2b3ce932e,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
919d69a2-0d1c-4686-9117-63d23501b05e,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
91d38046-fbf1-4d01-b93c-966df0b33d7a,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
926a1674-670a-4db3-93f3-67dcca8d4fc1,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
92739055-6089-46cc-ae57-28a6b1a4dbd9,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
92794bfc-a2b1-4ee3-a2c2-3c2707a2ffd0,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
93edae41-974b-431e-a3c2-7535a782a652,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
94770b6b-6ff8-4acf-992c-d26878760802,1,0,0.0,True,Niet beantwoord,0 van de 1 vragen zijn beantwoord.
949ab566-8bf6-4d09-bde5-c558fe236965,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
94a89606-e041-4eb2-9fb4-58c976aece6f,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
95460d3c-db48-4e2f-8972-cb34f777f556,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
95b73211-8afb-4faa-b00d-ab2333f187d0,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
964084b3-f4e4-4db7-bd2d-0ecc82ff8b59,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
9677ac55-5f2b-4330-9106-ea4826c1e735,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
99b6b96e-79d4-4e2f-a528-337366a8cefc,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
99be5958-cce1-45f9-86e6-105e7d25e172,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
9a88caef-f88b-4435-b809-16cab8fc856b,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
9be33b7c-faa5-4dc5-bfd7-3acd9a292797,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
9c22c453-86f5-4226-a6be-9cfc18fbb0ce,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
9ca2f005-d693-40ef-a32f-fb768ee3bd98,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
9d192608-2ec5-4448-a548-4a33bb9b6f86,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
9d7e0275-4764-4968-b8ed-853f088f3bed,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
9da46a3d-8622-4c1f-aea9-5469b920f274,2,1,50.0,True,Deels beantwoord,1 van de 2 vragen zijn beantwoord.
9f1386b0-829b-4e3b-b024-fd663446d507,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
9fa30043-6cbb-47dd-b6f3-866a151cbbb7,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
9ffa4f00-a3a5-4aa0-98f5-a963849e9508,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
a09b320e-58b8-4157-aa25-f736dc833c00,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
a1f5191e-7f8b-4a2b-8376-e49e19e5122c,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
a234cafa-472f-45d3-b2de-539ee2c53cf0,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
a265fa06-d72f-4379-9a5c-8d3cf32a78fe,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
a32a51f0-250c-42ff-a865-54eb91fd1cfa,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
a418df9c-ffcd-46e5-b890-3565b9d3bbfa,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
a46b42bc-78bf-4ee6-8ed8-c7b8e5baac08,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
a473ce48-2457-436a-91ec-3d17efdb8b6f,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
a670cb09-f61f-447d-b84c-89c8b0ef96bb,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
a672d8c7-db2a-4bf3-91ff-f4163c48bace,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
a6acf5ec-bb64-458c-a4a8-ee7c66376122,1,0,0.0,True,Niet beantwoord,0 van de 1 vragen zijn beantwoord.
a6d22b5d-3ca4-4f66-8718-b465b51b6712,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
a74ad1d6-cb71-4447-b1e9-a5e6f0b3e8e8,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
a92299ba-18b3-45fe-8284-0dbed04d2bc5,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
a974b82a-6bf4-4ff9-b150-909dcdac8863,3,2,66.7,True,Deels beantwoord,2 van de 3 vragen zijn beantwoord.
aba38dce-fad6-4528-86b0-75810735d2ab,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
ac4cfa41-bc7f-4591-9f93-a93aa20c5796,2,1,50.0,True,Deels beantwoord,1 van de 2 vragen zijn beantwoord.
ac92afa0-8e2b-4a90-8e31-5fa1b633039b,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
acf6cc60-bbda-4264-90a0-7328e2095a14,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
add7ad79-6771-475a-a628-e06875fe7ddb,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
aea104d8-c6ae-4c3b-b9ff-19130a761cf6,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
aeda2250-23b6-484a-8724-e5049c39c21a,1,0,0.0,True,Niet beantwoord,0 van de 1 vragen zijn beantwoord.
aedf1e86-60a1-45aa-8789-15f9e06c0435,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
af09f2c6-e874-4501-81e4-93a6c4564ec1,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
af77b183-0ccb-4493-a364-bc10207e2293,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
afd729f9-7a31-4621-af90-f13d5674bd60,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
b0586606-febc-4488-8cd8-7ff1f6ac25cb,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
b1174277-7e01-439a-8c02-731bed5b1d5c,1,0,0.0,True,Niet beantwoord,0 van de 1 vragen zijn beantwoord.
b1b20fd1-80df-4dd3-a230-1853256e0d9d,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
b1ca021b-e6f9-48d2-877f-0ecbf706cbfc,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
b240b15f-c0cc-4299-af25-6167e08cbc2b,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
b2b925dc-0f56-4b9d-bd1e-540d1c4bc38a,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
b4c50e27-1ff5-48d4-8fb5-60b8415f6643,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
b4f47e57-ac5f-4bd1-9379-99b6e3f8db5e,1,0,0.0,True,Niet beantwoord,0 van de 1 vragen zijn beantwoord.
b6e157d7-a57d-4842-8f8a-220b9f4850bc,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
b8d56acb-6fe8-42f7-880b-aeb631b9314c,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
b9e1f22c-8304-4faf-9fab-2531213a42d3,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
bad92a26-5459-4257-9f50-146922258226,1,0,0.0,True,Niet beantwoord,0 van de 1 vragen zijn beantwoord.
bb72cd0b-5ce6-4344-b977-5c3484776543,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
bc368643-ce0d-40c7-a709-556310484997,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
bd65caae-0619-4de4-ba7f-55870a81a6c6,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
bda913bd-af5a-41ad-b13c-c969fabd52ec,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
bf0030c2-5ff0-4ec9-9a70-12a4dbdecec6,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
c03bd6cd-fece-4a64-8485-f1e07ad8da6c,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
c0c98b78-e065-4e6a-bd77-58fee64f38d5,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
c117f592-8f73-4dab-8c89-45cef4e8a6f8,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
c1429d93-33b5-4856-a51c-d364c6214ba9,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
c1c58cbf-1e45-48c2-a5b2-7ab449f4d0c1,2,1,50.0,True,Deels beantwoord,1 van de 2 vragen zijn beantwoord.
c21900ef-ec65-4aeb-a2f0-fea68d05cc03,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
c21f35ba-4f4e-495e-b746-75c45a55462e,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
c349ed13-2dbf-47f7-b276-2f78e5c181fb,1,0,0.0,True,Niet beantwoord,0 van de 1 vragen zijn beantwoord.
c3744d86-d117-42f2-b132-49fd7661cc1c,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
c55c7aed-d250-4f6d-812d-87ff5f68922c,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
c58597c3-bb13-426e-a16c-a80896c2e87f,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
c70b469c-0d87-4c96-8986-34c421367ce1,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
c70f8354-330e-4f6b-8f24-62cb026a4602,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
c8a96f86-ce43-4e7a-a532-2544357504cc,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
c8e98b5c-0075-4c26-9deb-36927236bc4a,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
caf52afd-a989-46bf-99fd-c7bbd8bc5cc1,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
cbc6e244-44f7-4afd-8def-f10410989b02,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
cc1e82f2-5fbd-4807-9db0-ca1991a91892,4,4,100.0,True,Beantwoord,4 van de 4 vragen zijn beantwoord.
ccc8f85c-00e1-445c-b7de-0f6d1daa28c6,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
d0369f69-1b79-4d9a-aa53-0e73b0022422,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
d2d16f1f-e6ef-429f-8662-f152b266d1fa,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
d31327b8-7e61-4a66-b5fc-e0e14c4459b2,1,0,0.0,True,Niet beantwoord,0 van de 1 vragen zijn beantwoord.
d39bcb1a-40a5-463c-8199-55e00bf2969a,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
d469e2c1-7b6c-4c3f-867a-2de7c6d9e35a,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
d47b21de-9bcc-42b5-a8d0-92a5f6e2909f,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
d48d8f56-7c57-47f5-8e75-5ccaca7e2bba,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
d4a03a5c-6bb4-4463-bd44-a0b98e3f5917,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
d518958e-a6ff-446c-a3d4-d7cc4bea9f19,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
d51ed7b1-6e06-4a71-8499-296b84b1c0e7,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
d5eb5666-c672-4888-b586-2547c4dd6f4b,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
d5f1673d-7768-4de6-912a-8d2f1ee8d5bd,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
d70134a0-62e7-4c3f-9e80-d548cb64f367,1,0,0.0,True,Niet beantwoord,0 van de 1 vragen zijn beantwoord.
d7361da1-7a52-4022-824a-5dd7163c0e7d,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
d737a68f-037f-43e6-a08b-e70cc73e439f,2,2,100.0,True,Beantwoord,2 van de 2 vragen zijn beantwoord.
d8deed8d-cea7-42e0-91f7-b04e346fcaf3,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
d8f01ec7-3ee8-4e2a-85fd-ac7efdd2a748,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
da03690a-e0c2-4b7f-9818-f5a77e67ef75,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
da12d1d0-3191-496f-834c-8c313c6d8d36,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
da413e67-31a0-4cc1-9a86-4d279e3dc55d,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
da7f3de7-0b81-4366-a663-f8458fe86e8f,3,1,33.3,True,Deels beantwoord,1 van de 3 vragen zijn beantwoord.
dae835f6-49f4-4624-9985-4238505f6d1f,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
dbc26b8a-f8ee-49ee-a0aa-4dd42d528e9f,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
ddc2b227-fcb0-45d3-842b-5d74c29e3978,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
de19f4a0-7bc6-4045-977d-df1b1c833f69,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
deeb4e3e-2e53-4994-826d-1a26e502aad8,1,0,0.0,True,Niet beantwoord,0 van de 1 vragen zijn beantwoord.
def2dfac-b0a2-40ea-9ce4-a68c6d5e5a7c,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
dfa6a818-357d-4bae-a156-21d5cf614d0f,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
e1565265-5a3a-4873-90bb-c86fd80b50ec,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
e1652f07-f855-4021-8d73-e2c11c4889a2,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
e1854f05-4847-4bd5-8dba-065c000e64e3,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
e1fa6ba9-7e9f-4447-bc1f-b6a8095a0976,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
e224b243-1c4b-4218-99b7-38bd0764fee8,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
e29c0dff-0c0f-415e-8783-970d4752f370,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
e371f062-7e87-4a51-b0f3-313bdef91793,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
e395d001-f4f0-4b31-b745-8eafa8554cfa,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
e3e769c2-5386-4a83-811e-ecb847a90e84,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
e4399fa5-982a-4c72-861a-05cbb3054b9f,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
e4731a05-4798-49de-b38c-d83247d576a4,1,0,0.0,True,Niet beantwoord,0 van de 1 vragen zijn beantwoord.
e4b15fd2-6cc1-413d-934f-ff110c404231,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
e588c549-443d-4357-8473-b720ef39abb2,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
e5b80087-cef2-456a-8b84-bc16e3ac1e0f,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
e613a950-35ac-444f-9285-6a23430105d1,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
e69e4a97-f37d-4abd-9e7b-777d958f4833,1,0,0.0,True,Niet beantwoord,0 van de 1 vragen zijn beantwoord.
e7143a27-b104-46fe-9545-150e5404f518,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
e78f1740-20aa-414b-9f88-2694f885a5e9,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
e837a6e4-728d-4fd8-a303-dcd57a5157ff,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
e921df34-d41c-4f13-9938-67ac982f9757,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
e93787cd-6b11-4a93-a5bb-8f0143ae48ee,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
eac5956b-b439-477d-adee-9cbdf1e470a6,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
eb65ca03-724f-4df0-835c-94c3527792c5,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
ebc716db-2543-4872-9cf4-b1ce837f5393,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
ec3916b0-e14b-47ba-b4da-ed046f34acbc,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
ec5800e3-3313-411b-92eb-dd51a3db98de,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
ec658d18-9e91-4dd0-8de9-8c21f4bb721b,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
ecae5c32-a624-4614-b7b7-06fdea193ba6,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
ed0148ca-75d0-4456-a201-f2331528ecb5,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
ed4c7633-1163-46f1-8bb0-0e372819a6b2,1,0,0.0,True,Niet beantwoord,0 van de 1 vragen zijn beantwoord.
ee27dfd2-9050-43f1-9054-83dbb152d9a5,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
efa270bd-89fe-44ea-aa8e-50eb5c0d11db,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
efc92b04-b60c-49f9-a534-f0686a2ed86e,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
f19753cb-cc7e-40a7-a766-fd8f5ad0ff5c,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
f2181fc1-7171-4bd9-9352-d0e0f1492e8a,2,1,50.0,True,Deels beantwoord,1 van de 2 vragen zijn beantwoord.
f2280ecf-179f-4162-9776-d3068b8ffc1c,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
f299c1a1-ff3e-4949-9222-3e83baed8a85,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
f2c3cdbf-89ca-477e-abea-44b018c94fb5,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
f2d39967-b9e4-4f9e-8735-9a2593371b6e,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
f305ad56-f56b-4de4-a60a-92a10082eaef,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
f34d3b5f-8286-4768-9058-a756bcd23f86,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
f37ccbea-a276-475e-bcc0-e9acfcc95b08,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
f3ad907e-3514-45be-98f5-eb6f19d2a25b,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
f3c291f2-49b8-4b4c-b424-eaa3b8f81316,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
f4911b82-3331-4f3e-84fa-f2e4fdc7f629,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
f55ce697-e5da-48f7-ad4e-c724cd652125,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
f5692954-c10e-48c1-9fb6-20039a1cfbbe,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
f71d2e2b-7b2f-4834-b4ac-c79aaf5c16ed,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
f7f7be8b-cbf5-4948-8a1f-2a17348bfd20,2,2,100.0,True,Beantwoord,2 van de 2 vragen zijn beantwoord.
f8295e3f-c033-4c65-95dd-62e62f902aab,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
f849533b-66ef-4675-adc1-cccc81dcd6fa,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
f8b7ebb8-0e2f-456d-ba17-3eb091734766,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
f9034d2c-9c83-4a64-8f15-dcf107ad8c99,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
f91a288e-6007-4131-8ac7-6a8eccf814c8,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
fa204beb-cf5f-4c71-ad25-2f80fe1adb54,1,0,0.0,True,Niet beantwoord,0 van de 1 vragen zijn beantwoord.
faf088f5-a7ae-461c-82e9-ce5507f63672,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
fb0a6b9b-abb5-4899-908d-6f7d41b2bf86,2,2,100.0,True,Beantwoord,2 van de 2 vragen zijn beantwoord.
fb418a67-4a0a-4be2-b590-4f523c1de981,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
fb57ebd4-d916-4045-965c-8248dd7ce09e,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
fc0835b5-f9e9-4c08-9425-f1fcc94ba9fc,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
fcf35615-44e2-48f1-94f7-31a0d8b4a530,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
fdfe70e8-9974-424c-8e03-ec294ce1eb39,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
fe2e17f7-baeb-4931-9c29-bbfa834dcaf5,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.
fe5d52e0-59d5-4f83-8ab7-922ffcb9ecc2,1,1,100.0,True,Beantwoord,1 van de 1 vragen zijn beantwoord.
