conversation_id,sentiment_customer_message_count,sentiment_starting_sentiment,sentiment_starting_confidence,sentiment_ending_sentiment,sentiment_ending_confidence,sentiment_explanation,answer_check_aantal_vragen,answer_check_aantal_beantwoord,answer_check_percentage_beantwoord,answer_check_telt_mee,answer_check_eindoordeel,answer_check_uitleg,intent_intent_count,intent_intents,topic_topic_count,topic_topics,language_language,language_confidence,language_is_multilingual
7451fd46-ff76-4fec-9ec2-076d524a37d7,6.0,Negative (frustrated),0.86,Negative (frustrated),0.8686,"The conversation starts negative (frustrated) and ends negative (frustrated), based on 6 usable customer messages.",2,2,100.0,True,Beantwoord,2 van de 2 vragen zijn beantwoord.,2,Resolve Problem or Incident [confidence=0.5144; first_detected_at=2026-08-30T18:01:07.233693+00:00] ||| Request Information [confidence=0.8558; first_detected_at=2026-08-30T18:29:20.744918+00:00],3,Venue > Shops [similarity=0.3552; first_detected_at=2026-08-30T18:01:07.233693+00:00] ||| Venue > Map [similarity=0.4597; first_detected_at=2026-08-30T18:29:20.744918+00:00] ||| Transport > Parking [similarity=0.4333; first_detected_at=2026-08-30T18:30:10.946815+00:00],de,0.5795,True
7466a6c5-9600-4e8d-b1da-a668f622c694,1.0,Positive,0.3897,Positive,0.3897,"The conversation starts positive and ends positive, based on 1 usable customer message.",1,0,0.0,True,Niet beantwoord,0 van de 1 vraag is beantwoord.,1,Request Information [confidence=0.5492; first_detected_at=2026-08-30T08:22:44.663142+00:00],1,Program > General [similarity=0.4144; first_detected_at=2026-08-30T08:22:44.663142+00:00],en,1.0,False
746b7d39-5c44-40a6-824e-d95faf4328ea,1.0,Neutral (task-oriented),0.9343,Neutral (task-oriented),0.9343,"The conversation starts neutral (task-oriented) and ends neutral (task-oriented), based on 1 usable customer message.",1,1,100.0,True,Beantwoord,1 van de 1 vraag is beantwoord.,1,Request Information [confidence=0.7078; first_detected_at=2026-08-30T07:15:45.547917+00:00],1,Transport > Parking [similarity=0.5028; first_detected_at=2026-08-30T07:15:45.547917+00:00],overig,1.0,False
74ab239a-92a2-46cf-98b5-898ad2c24b38,2.0,Neutral (task-oriented),0.8367,Positive,0.5819,"The conversation starts neutral (task-oriented) and ends positive, based on 2 usable customer messages.",1,1,100.0,True,Beantwoord,1 van de 1 vraag is beantwoord.,1,Request Information [confidence=0.9064; first_detected_at=2026-08-31T09:17:44.832610+00:00],1,Venue > CheckIn [similarity=0.5419; first_detected_at=2026-08-31T09:17:44.832610+00:00],en,1.0,False
76d81982-275d-4f5e-bcd0-a21c88ec46c3,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
77130e23-faac-452a-87b4-0ab7ac068bbe,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
77658bc7-a721-4106-8750-c293cfc9019a,1.0,Neutral (task-oriented),0.9388,Neutral (task-oriented),0.9388,"The conversation starts neutral (task-oriented) and ends neutral (task-oriented), based on 1 usable customer message.",1,0,0.0,True,Niet beantwoord,0 van de 1 vraag is beantwoord.,1,Request Information [confidence=0.9539; first_detected_at=2026-08-30T04:16:14.563621+00:00],1,Program > Schedule [similarity=0.4429; first_detected_at=2026-08-30T04:16:14.563621+00:00],nl,1.0,False
7813fbc4-8040-4166-8bf1-e926ede68eb8,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
792433e4-3e58-4586-8fb2-8f91b459c148,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
7b9ef30d-c36a-4b2e-ab4e-fd5263ec8fb2,4.0,Neutral (task-oriented),0.8341,Negative (frustrated),0.7133,"The conversation starts neutral (task-oriented) and ends negative (frustrated), based on 4 usable customer messages.",1,1,100.0,True,Beantwoord,1 van de 1 vraag is beantwoord.,2,Request Information [confidence=0.7205; first_detected_at=2026-08-30T01:09:38.525952+00:00] ||| Operate System [confidence=0.2894; first_detected_at=2026-08-30T01:09:57.728932+00:00],2,Venue > Amenities [similarity=0.5828; first_detected_at=2026-08-30T01:09:38.525952+00:00] ||| Venue > CabinAccess [similarity=0.6800; first_detected_at=2026-08-30T01:12:17.613974+00:00],nl,1.0,False
7c309100-358d-46c4-9ba9-9276a6607776,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
7dabc0e1-8531-4519-bea6-14cc10c62bd9,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
8080ac21-439e-44c2-af28-dbe1d5696d90,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
80fecec4-a5db-4a4d-9ead-69e5a36d978c,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
8124951f-c944-4f22-a02c-d7b55b124694,2.0,Neutral (task-oriented),0.9375,Neutral (task-oriented),0.9164,"The conversation starts neutral (task-oriented) and ends neutral (task-oriented), based on 2 usable customer messages.",1,1,100.0,True,Beantwoord,1 van de 1 vraag is beantwoord.,1,Request Information [confidence=0.9371; first_detected_at=2026-08-30T07:27:38.240722+00:00],2,Venue > Amenities [similarity=0.6627; first_detected_at=2026-08-30T07:27:38.240722+00:00] ||| Program > Schedule [similarity=0.5212; first_detected_at=2026-08-30T07:28:27.837164+00:00],nl,1.0,False
82b6eda1-bcf7-45ed-8e5a-9c049be4e326,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
83d59b73-62bb-499a-8005-96d8f20de4a3,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
86a85eaa-6fdb-44d8-93db-781000e103b0,2.0,Positive,0.5754,Negative (frustrated),0.8481,"The conversation starts positive and ends negative (frustrated), based on 2 usable customer messages.",1,0,0.0,True,Niet beantwoord,0 van de 1 vraag is beantwoord.,1,Request Information [confidence=0.4176; first_detected_at=2026-08-30T10:34:00.702699+00:00],1,Program > General [similarity=0.4015; first_detected_at=2026-08-30T10:34:00.702699+00:00],nl,1.0,False
8acea325-0a61-4973-bead-aaa09a2d3bdb,1.0,Neutral (task-oriented),0.8911,Neutral (task-oriented),0.8911,"The conversation starts neutral (task-oriented) and ends neutral (task-oriented), based on 1 usable customer message.",1,1,100.0,True,Beantwoord,1 van de 1 vraag is beantwoord.,1,Request Information [confidence=0.9035; first_detected_at=2026-08-30T02:16:48.240090+00:00],1,Venue > Map [similarity=0.4584; first_detected_at=2026-08-30T02:16:48.240090+00:00],en,1.0,False
8aceb9ed-07e4-46b2-afbf-63bc22bcc8de,3.0,Negative (frustrated),0.564,Neutral (task-oriented),0.7697,"The conversation starts negative (frustrated) and ends neutral (task-oriented), based on 3 usable customer messages.",1,1,100.0,True,Beantwoord,1 van de 1 vraag is beantwoord.,1,Request Information [confidence=0.6970; first_detected_at=2026-08-30T07:30:41.978404+00:00],2,Program > General [similarity=0.4290; first_detected_at=2026-08-30T07:30:41.978404+00:00] ||| Program > Schedule [similarity=0.4562; first_detected_at=2026-08-30T08:12:36.667086+00:00],nl,1.0,False
8b42a238-3b6a-4db7-a5a7-f852ecd43246,1.0,Neutral (task-oriented),0.8359,Neutral (task-oriented),0.8359,"The conversation starts neutral (task-oriented) and ends neutral (task-oriented), based on 1 usable customer message.",1,1,100.0,True,Beantwoord,1 van de 1 vraag is beantwoord.,1,Request Information [confidence=0.8138; first_detected_at=2026-08-30T02:15:31.363081+00:00],1,Venue > CabinAccess [similarity=0.5492; first_detected_at=2026-08-30T02:15:31.363081+00:00],nl,1.0,False
8bd42546-b10e-4b06-aab6-c19b4705aa92,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
8be17914-20f6-49e1-96b1-29af31297ebf,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
8c4cabf0-dea2-4dac-b06f-01c5f48fa7f6,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
8cf50f20-97d2-4267-9be6-e6e6a04d14b1,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
8f2cfe26-684c-4824-94f6-37f82caa2f41,6.0,Positive,0.6023,Negative (frustrated),0.6862,"The conversation starts positive and ends negative (frustrated), based on 6 usable customer messages.",1,1,100.0,True,Beantwoord,1 van de 1 vraag is beantwoord.,2,Request Information [confidence=0.6407; first_detected_at=2026-08-30T01:47:26.513667+00:00] ||| Resolve Problem or Incident [confidence=0.9053; first_detected_at=2026-08-30T01:48:48.358212+00:00],5,Venue > Amenities [similarity=0.4416; first_detected_at=2026-08-30T01:47:26.513667+00:00] ||| Program > Schedule [similarity=0.3705; first_detected_at=2026-08-30T01:47:33.612813+00:00] ||| Access > Scanning [similarity=0.4855; first_detected_at=2026-08-30T01:48:48.358212+00:00] ||| Venue > CabinAccess [similarity=0.2525; first_detected_at=2026-08-30T01:49:52.584742+00:00] ||| Venue > Noise [similarity=0.5478; first_detected_at=2026-08-30T22:36:02.655788+00:00],nl,1.0,False
919d69a2-0d1c-4686-9117-63d23501b05e,1.0,Neutral (task-oriented),0.8029,Neutral (task-oriented),0.8029,"The conversation starts neutral (task-oriented) and ends neutral (task-oriented), based on 1 usable customer message.",1,1,100.0,True,Beantwoord,1 van de 1 vraag is beantwoord.,1,Request Information [confidence=0.4080; first_detected_at=2026-08-30T04:43:03.143413+00:00],1,Program > General [similarity=0.3508; first_detected_at=2026-08-30T04:43:03.143413+00:00],nl,1.0,False
91d38046-fbf1-4d01-b93c-966df0b33d7a,3.0,Neutral (task-oriented),0.9329,Neutral (task-oriented),0.9276,"The conversation starts neutral (task-oriented) and ends neutral (task-oriented), based on 3 usable customer messages.",1,1,100.0,True,Beantwoord,1 van de 1 vraag is beantwoord.,1,Request Information [confidence=0.9039; first_detected_at=2026-08-30T05:21:55.639121+00:00],2,Venue > CabinAccess [similarity=0.4965; first_detected_at=2026-08-30T05:21:55.639121+00:00] ||| Venue > Amenities [similarity=0.5578; first_detected_at=2026-08-30T05:22:41.109696+00:00],nl,1.0,False
926a1674-670a-4db3-93f3-67dcca8d4fc1,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
93edae41-974b-431e-a3c2-7535a782a652,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
95460d3c-db48-4e2f-8972-cb34f777f556,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
95b73211-8afb-4faa-b00d-ab2333f187d0,2.0,Neutral (task-oriented),0.7599,Neutral (task-oriented),0.9365,"The conversation starts neutral (task-oriented) and ends neutral (task-oriented), based on 2 usable customer messages.",1,1,100.0,True,Beantwoord,1 van de 1 vraag is beantwoord.,1,Request Information [confidence=0.6434; first_detected_at=2026-08-30T07:16:50.829238+00:00],2,Venue > Lockers [similarity=0.5264; first_detected_at=2026-08-30T07:16:50.829238+00:00] ||| Transport > Parking [similarity=0.6456; first_detected_at=2026-08-30T08:26:52.098467+00:00],overig,1.0,False
9677ac55-5f2b-4330-9106-ea4826c1e735,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
9c22c453-86f5-4226-a6be-9cfc18fbb0ce,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
9d192608-2ec5-4448-a548-4a33bb9b6f86,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
9d7e0275-4764-4968-b8ed-853f088f3bed,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
9fa30043-6cbb-47dd-b6f3-866a151cbbb7,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
a265fa06-d72f-4379-9a5c-8d3cf32a78fe,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
a32a51f0-250c-42ff-a865-54eb91fd1cfa,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
a418df9c-ffcd-46e5-b890-3565b9d3bbfa,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
a46b42bc-78bf-4ee6-8ed8-c7b8e5baac08,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
a473ce48-2457-436a-91ec-3d17efdb8b6f,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
a670cb09-f61f-447d-b84c-89c8b0ef96bb,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
a6acf5ec-bb64-458c-a4a8-ee7c66376122,1.0,Negative (frustrated),0.7157,Negative (frustrated),0.7157,"The conversation starts negative (frustrated) and ends negative (frustrated), based on 1 usable customer message.",1,0,0.0,True,Niet beantwoord,0 van de 1 vraag is beantwoord.,1,Resolve Problem or Incident [confidence=0.3600; first_detected_at=2026-08-31T07:50:33.851013+00:00],1,Access > Wristband [similarity=0.4762; first_detected_at=2026-08-31T07:50:33.851013+00:00],nl,1.0,False
a6d22b5d-3ca4-4f66-8718-b465b51b6712,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
a74ad1d6-cb71-4447-b1e9-a5e6f0b3e8e8,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
a92299ba-18b3-45fe-8284-0dbed04d2bc5,1.0,Neutral (task-oriented),0.8919,Neutral (task-oriented),0.8919,"The conversation starts neutral (task-oriented) and ends neutral (task-oriented), based on 1 usable customer message.",1,1,100.0,True,Beantwoord,1 van de 1 vraag is beantwoord.,1,Request Information [confidence=0.9609; first_detected_at=2026-08-30T06:04:20.470958+00:00],1,Program > Schedule [similarity=0.6645; first_detected_at=2026-08-30T06:04:20.470958+00:00],nl,1.0,False
a974b82a-6bf4-4ff9-b150-909dcdac8863,8.0,Neutral (task-oriented),0.7495,Neutral (task-oriented),0.9033,"The conversation starts neutral (task-oriented) and ends neutral (task-oriented), based on 8 usable customer messages.",3,2,66.7,True,Deels beantwoord,2 van de 3 vragen zijn beantwoord.,2,Request Information [confidence=0.8515; first_detected_at=2026-08-30T09:37:39.297768+00:00] ||| Report Emergency [confidence=0.2653; first_detected_at=2026-08-30T11:08:30.747862+00:00],4,Access > Upgrade [similarity=0.4848; first_detected_at=2026-08-30T09:37:39.297768+00:00] ||| Venue > Lockers [similarity=0.6562; first_detected_at=2026-08-30T13:18:45.294875+00:00] ||| Venue > CabinAccess [similarity=0.4888; first_detected_at=2026-08-30T13:46:56.948833+00:00] ||| Transport > Shuttle [similarity=0.6766; first_detected_at=2026-08-30T14:07:48.280579+00:00],en,1.0,False
aba38dce-fad6-4528-86b0-75810735d2ab,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
add7ad79-6771-475a-a628-e06875fe7ddb,2.0,Neutral (task-oriented),0.8898,Positive,0.4892,"The conversation starts neutral (task-oriented) and ends positive, based on 2 usable customer messages.",1,1,100.0,True,Beantwoord,1 van de 1 vraag is beantwoord.,2,Request Information [confidence=0.9236; first_detected_at=2026-08-30T01:43:36.354943+00:00] ||| Active Navigation Help [confidence=0.4816; first_detected_at=2026-08-30T01:51:57.263256+00:00],2,Venue > Map [similarity=0.5773; first_detected_at=2026-08-30T01:43:36.354943+00:00] ||| Program > Schedule [similarity=0.4706; first_detected_at=2026-08-30T01:51:57.263256+00:00],en,1.0,False
aedf1e86-60a1-45aa-8789-15f9e06c0435,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
afd729f9-7a31-4621-af90-f13d5674bd60,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
b0586606-febc-4488-8cd8-7ff1f6ac25cb,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
b1b20fd1-80df-4dd3-a230-1853256e0d9d,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
b1ca021b-e6f9-48d2-877f-0ecbf706cbfc,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
b240b15f-c0cc-4299-af25-6167e08cbc2b,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
b2b925dc-0f56-4b9d-bd1e-540d1c4bc38a,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
b4c50e27-1ff5-48d4-8fb5-60b8415f6643,3.0,Neutral (task-oriented),0.3444,Positive,0.8635,"The conversation starts neutral (task-oriented) and ends positive, based on 3 usable customer messages.",0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,nl,1.0,False
b6e157d7-a57d-4842-8f8a-220b9f4850bc,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
b8d56acb-6fe8-42f7-880b-aeb631b9314c,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
b9e1f22c-8304-4faf-9fab-2531213a42d3,1.0,Neutral (task-oriented),0.8181,Neutral (task-oriented),0.8181,"The conversation starts neutral (task-oriented) and ends neutral (task-oriented), based on 1 usable customer message.",1,1,100.0,True,Beantwoord,1 van de 1 vraag is beantwoord.,1,Report Emergency [confidence=0.2568; first_detected_at=2026-08-30T03:26:31.620730+00:00],1,Venue > Noise [similarity=0.7525; first_detected_at=2026-08-30T03:26:31.620730+00:00],nl,1.0,False
bad92a26-5459-4257-9f50-146922258226,1.0,Neutral (task-oriented),0.9317,Neutral (task-oriented),0.9317,"The conversation starts neutral (task-oriented) and ends neutral (task-oriented), based on 1 usable customer message.",1,0,0.0,True,Niet beantwoord,0 van de 1 vraag is beantwoord.,1,Request Information [confidence=0.9560; first_detected_at=2026-08-30T03:22:58.424283+00:00],1,Venue > Amenities [similarity=0.4427; first_detected_at=2026-08-30T03:22:58.424283+00:00],nl,1.0,False
bb72cd0b-5ce6-4344-b977-5c3484776543,1.0,Neutral (task-oriented),0.8896,Neutral (task-oriented),0.8896,"The conversation starts neutral (task-oriented) and ends neutral (task-oriented), based on 1 usable customer message.",1,1,100.0,True,Beantwoord,1 van de 1 vraag is beantwoord.,1,Request Information [confidence=0.9118; first_detected_at=2026-08-30T16:58:03.202690+00:00],1,Venue > Shops [similarity=0.4961; first_detected_at=2026-08-30T16:58:03.202690+00:00],overig,1.0,False
bd65caae-0619-4de4-ba7f-55870a81a6c6,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
bda913bd-af5a-41ad-b13c-c969fabd52ec,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
c03bd6cd-fece-4a64-8485-f1e07ad8da6c,2.0,Negative (frustrated),0.3974,Neutral (task-oriented),0.9425,"The conversation starts negative (frustrated) and ends neutral (task-oriented), based on 2 usable customer messages.",1,1,100.0,True,Beantwoord,1 van de 1 vraag is beantwoord.,2,Request Information [confidence=0.8804; first_detected_at=2026-08-30T06:31:20.926368+00:00] ||| Active Navigation Help [confidence=0.8685; first_detected_at=2026-08-31T08:28:04.582065+00:00],2,Venue > Amenities [similarity=0.6103; first_detected_at=2026-08-30T06:31:20.926368+00:00] ||| Transport > Shuttle [similarity=0.8251; first_detected_at=2026-08-31T08:28:04.582065+00:00],nl,1.0,False
c0c98b78-e065-4e6a-bd77-58fee64f38d5,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
c117f592-8f73-4dab-8c89-45cef4e8a6f8,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
c21900ef-ec65-4aeb-a2f0-fea68d05cc03,1.0,Neutral (task-oriented),0.3268,Neutral (task-oriented),0.3268,"The conversation starts neutral (task-oriented) and ends neutral (task-oriented), based on 1 usable customer message.",1,1,100.0,True,Beantwoord,1 van de 1 vraag is beantwoord.,1,Request Information [confidence=0.9458; first_detected_at=2026-08-30T07:46:53.141283+00:00],1,Venue > Amenities [similarity=0.5372; first_detected_at=2026-08-30T07:46:53.141283+00:00],de,1.0,False
c349ed13-2dbf-47f7-b276-2f78e5c181fb,1.0,Negative (frustrated),0.8094,Negative (frustrated),0.8094,"The conversation starts negative (frustrated) and ends negative (frustrated), based on 1 usable customer message.",1,0,0.0,True,Niet beantwoord,0 van de 1 vraag is beantwoord.,1,Operate System [confidence=0.2847; first_detected_at=2026-08-30T06:53:51.879020+00:00],1,Access > Upgrade [similarity=0.3229; first_detected_at=2026-08-30T06:53:51.879020+00:00],nl,1.0,False
c3744d86-d117-42f2-b132-49fd7661cc1c,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
c55c7aed-d250-4f6d-812d-87ff5f68922c,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
c70b469c-0d87-4c96-8986-34c421367ce1,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
c70f8354-330e-4f6b-8f24-62cb026a4602,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
caf52afd-a989-46bf-99fd-c7bbd8bc5cc1,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
cbc6e244-44f7-4afd-8def-f10410989b02,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
cc1e82f2-5fbd-4807-9db0-ca1991a91892,7.0,Negative (frustrated),0.5791,Neutral (task-oriented),0.8822,"The conversation starts negative (frustrated) and ends neutral (task-oriented), based on 7 usable customer messages.",3,3,100.0,True,Beantwoord,3 van de 3 vragen zijn beantwoord.,3,Perform Transaction / Change [confidence=0.4822; first_detected_at=2026-08-30T03:44:27.822933+00:00] ||| Active Navigation Help [confidence=0.6843; first_detected_at=2026-08-30T03:47:06.987152+00:00] ||| Request Information [confidence=0.5085; first_detected_at=2026-08-30T03:57:52.259693+00:00],2,Venue > CabinAccess [similarity=0.5275; first_detected_at=2026-08-30T03:44:27.822933+00:00] ||| Transport > Parking [similarity=0.6583; first_detected_at=2026-08-30T03:59:00.208119+00:00],en,1.0,False
d31327b8-7e61-4a66-b5fc-e0e14c4459b2,1.0,Neutral (task-oriented),0.9,Neutral (task-oriented),0.9,"The conversation starts neutral (task-oriented) and ends neutral (task-oriented), based on 1 usable customer message.",1,0,0.0,True,Niet beantwoord,0 van de 1 vraag is beantwoord.,1,Request Information [confidence=0.9338; first_detected_at=2026-08-30T08:28:15.834458+00:00],1,Venue > Lockers [similarity=0.6454; first_detected_at=2026-08-30T08:28:15.834458+00:00],nl,1.0,False
d4a03a5c-6bb4-4463-bd44-a0b98e3f5917,2.0,Neutral (task-oriented),0.921,Neutral (task-oriented),0.7898,"The conversation starts neutral (task-oriented) and ends neutral (task-oriented), based on 2 usable customer messages.",1,1,100.0,True,Beantwoord,1 van de 1 vraag is beantwoord.,1,Request Information [confidence=0.7300; first_detected_at=2026-08-31T05:44:58.331888+00:00],1,Transport > Shuttle [similarity=0.7398; first_detected_at=2026-08-31T05:44:58.331888+00:00],en,1.0,False
d518958e-a6ff-446c-a3d4-d7cc4bea9f19,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
d5eb5666-c672-4888-b586-2547c4dd6f4b,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
d5f1673d-7768-4de6-912a-8d2f1ee8d5bd,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
d737a68f-037f-43e6-a08b-e70cc73e439f,4.0,Neutral (task-oriented),0.9153,Negative (frustrated),0.8869,"The conversation starts neutral (task-oriented) and ends negative (frustrated), based on 4 usable customer messages.",2,2,100.0,True,Beantwoord,2 van de 2 vragen zijn beantwoord.,3,Request Information [confidence=0.6450; first_detected_at=2026-08-30T08:31:59.695746+00:00] ||| Operate System [confidence=0.2753; first_detected_at=2026-08-30T10:32:26.309315+00:00] ||| Resolve Problem or Incident [confidence=0.4823; first_detected_at=2026-08-30T11:05:10.586848+00:00],2,Access > Lost [similarity=0.4562; first_detected_at=2026-08-30T08:31:59.695746+00:00] ||| Program > General [similarity=0.4440; first_detected_at=2026-08-30T10:32:32.174369+00:00],nl,1.0,False
d8f01ec7-3ee8-4e2a-85fd-ac7efdd2a748,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
da03690a-e0c2-4b7f-9818-f5a77e67ef75,4.0,Neutral (task-oriented),0.7415,Neutral (task-oriented),0.8357,"The conversation starts neutral (task-oriented) and ends neutral (task-oriented), based on 4 usable customer messages.",1,1,100.0,True,Beantwoord,1 van de 1 vraag is beantwoord.,1,Request Information [confidence=0.7038; first_detected_at=2026-08-30T07:32:11.068948+00:00],3,Transport > Parking [similarity=0.5411; first_detected_at=2026-08-30T07:32:11.068948+00:00] ||| Venue > Charging [similarity=0.4041; first_detected_at=2026-08-30T09:15:21.140234+00:00] ||| Access > Wristband [similarity=0.3741; first_detected_at=2026-08-30T21:40:43.406352+00:00],en,1.0,False
da413e67-31a0-4cc1-9a86-4d279e3dc55d,,,,,,,0,0,,False,Geen vragen gevonden,Er zijn geen vragen van de bezoeker gevonden.,0,,0,,und,0.0,False
dae835f6-49f4-4624-9985-4238505f6d1f,2.0,Positive,0.4902,Neutral (task-oriented),0.8613,"The conversation starts positive and ends neutral (task-oriented), based on 2 usable customer messages.",1,1,100.0,True,Beantwoord,1 van de 1 vraag is beantwoord.,1,Request Information [confidence=0.8919; first_detected_at=2026-08-30T01:31:54.861417+00:00],1,Access > Upgrade [similarity=0.5392; first_detected_at=2026-08-30T01:31:54.861417+00:00],overig,1.0,False
